,accelX,accelY,accelZ,gyroX,gyroY,gyroZ,class
266,-0.010006905533373356,-0.0024722020607441664,9.8100004196167,0.0,0.0,0.0,mehdi
267,6.9469142545131035e-06,0.0024999896995723248,9.810001373291016,0.0,0.0,0.0,mehdi
268,-0.009993012063205242,0.002527777338400483,9.8100004196167,0.0,0.0,0.0,mehdi
269,-0.010006905533373356,-0.0024722020607441664,9.8100004196167,0.0,0.0,0.0,mehdi
270,-0.010006905533373356,-0.0024722020607441664,9.8100004196167,0.0,0.0,0.0,mehdi
271,0.009993012063205242,-0.002527777338400483,9.8100004196167,0.0,0.0,0.0,mehdi
272,0.04001373052597046,0.004888828843832016,9.810001373291016,0.0,0.0,0.0,mehdi
273,6.9469142545131035e-06,0.0024999896995723248,9.8100004196167,0.0,0.0,0.0,mehdi
274,6.9469142545131035e-06,0.0024999896995723248,9.8100004196167,0.0,0.0,0.0,mehdi
275,6.9469142545131035e-06,0.0024999896995723248,9.8100004196167,0.0,0.0,0.0,mehdi
276,0.009993012063205242,-0.002527777338400483,9.8100004196167,0.0,0.0,0.0,mehdi
277,6.9469142545131035e-06,0.0024999896995723248,9.8100004196167,0.0,0.0,0.0,mehdi
278,0.030006827786564827,0.0024166267830878496,9.8100004196167,0.0,0.0,0.0,mehdi
279,-0.010006905533373356,-0.0024722020607441664,9.8100004196167,0.0,0.0,0.0,mehdi
280,-0.010006905533373356,-0.0024722020607441664,9.8100004196167,0.0,0.0,0.0,mehdi
281,0.010006905533373356,0.0024722020607441664,9.8100004196167,0.0,0.0,0.0,mehdi
282,-6.9469142545131035e-06,-0.0024999896995723248,9.8100004196167,0.0,0.0,0.0,mehdi
283,-0.010006905533373356,-0.0024722020607441664,9.809999465942383,0.0,0.0,0.0,mehdi
284,-0.010006905533373356,-0.0024722020607441664,9.809999465942383,0.0,0.0,0.0,mehdi
285,6.9469142545131035e-06,0.0024999896995723248,9.8100004196167,0.0,0.0,0.0,mehdi
286,0.019999917596578598,-5.557531403610483e-05,9.8100004196167,0.0,0.0,0.0,mehdi
287,0.020020758733153343,0.007444394752383232,9.810001373291016,0.0,0.0,0.0,mehdi
288,0.020020758733153343,0.007444394752383232,9.810001373291016,0.0,0.0,0.0,mehdi
289,-6.9469142545131035e-06,-0.0024999896995723248,9.8100004196167,0.0,0.0,0.0,mehdi
290,0.030006827786564827,0.0024166267830878496,9.8100004196167,0.0,0.0,0.0,mehdi
291,0.02000686526298523,0.002444414421916008,9.810001373291016,0.0,0.0,0.0,mehdi
292,-0.03001377359032631,-0.004916616249829531,9.8100004196167,0.0,0.0,0.0,mehdi
293,-0.03001377359032631,-0.004916616249829531,9.8100004196167,0.0,0.0,0.0,mehdi
294,0.020020758733153343,0.007444394752383232,9.810001373291016,0.0,0.0,0.0,mehdi
295,0.009999958798289299,-2.7787657018052414e-05,9.8100004196167,0.0,0.0,0.0,mehdi
296,0.009993012063205242,-0.002527777338400483,9.8100004196167,0.0,0.0,0.0,mehdi
297,0.009993012063205242,-0.002527777338400483,9.8100004196167,0.0,0.0,0.0,mehdi
298,0.030006827786564827,0.0024166267830878496,9.810001373291016,0.0,0.0,0.0,mehdi
299,0.010006905533373356,0.0024722020607441664,9.810001373291016,0.0,0.0,0.0,mehdi
300,0.030006827786564827,0.0024166267830878496,9.810001373291016,0.0,0.0,0.0,mehdi
301,0.04002067446708679,0.007388819474726915,9.810001373291016,0.0,0.0,0.0,mehdi
302,0.04002067446708679,0.007388819474726915,9.810001373291016,0.0,0.0,0.0,mehdi
303,-6.9469142545131035e-06,-0.0024999896995723248,9.8100004196167,0.0,0.0,0.0,mehdi
304,6.9469142545131035e-06,0.0024999896995723248,9.8100004196167,0.0,0.0,0.0,mehdi
305,-6.9469142545131035e-06,-0.0024999896995723248,9.8100004196167,0.0,0.0,0.0,mehdi
306,-6.9469142545131035e-06,-0.0024999896995723248,9.8100004196167,0.0,0.0,0.0,mehdi
307,0.019999917596578598,-5.557531403610483e-05,9.810001373291016,0.0,0.0,0.0,mehdi
